review_id,user_id,neighborhood_id,review_date,review_text,likes,community,commute
885,49,2,2/5/2016,Excepteur aliqua et do sit laborum magna magna eu pariatur. Fugiat nulla cillum pariatur dolore irure ullamco occaecat qui ut laboris esse. Veniam incididunt irure ad nostrud minim commodo laborum dolor ut aliqua exercitation deserunt velit. Nostrud nulla pariatur ipsum eu dolore occaecat fugiat adipisicing commodo incididunt tempor pariatur.,102, false,false
886,24,7,11/12/2015,Adipisicing magna veniam ex non aliqua dolore fugiat irure culpa cupidatat ex pariatur excepteur sunt. Reprehenderit cupidatat fugiat magna excepteur laborum. Non dolore culpa nisi fugiat laborum consectetur aliquip nisi dolore adipisicing anim incididunt.,126, false,false
887,39,3,2/21/2020,Anim culpa mollit amet consectetur consectetur eiusmod quis fugiat commodo. Cupidatat cupidatat cupidatat irure nulla magna occaecat velit Lorem qui non aute.,140, false,false
888,37,2,11/7/2018,Duis nostrud proident eiusmod sint aliquip. Occaecat irure nostrud non sit. Ad commodo id in sunt ut irure aliqua. Adipisicing cupidatat occaecat magna irure aliquip sint deserunt minim.,146, false,false
889,25,3,7/9/2018,Nulla qui do Lorem laboris non commodo incididunt nulla. Ut minim eu minim mollit commodo duis.,35, false,true
890,42,8,7/24/2019,Fugiat labore aliqua id consectetur mollit qui ex enim qui commodo eu. Sit id consectetur et esse esse.,123, true,true
891,32,4,5/19/2017,Anim incididunt ipsum ipsum eiusmod laboris adipisicing deserunt qui elit in incididunt ipsum in ea. Enim sint exercitation qui irure esse. Culpa pariatur quis nisi sit sint consectetur.,120, true,false
892,9,5,5/19/2020,In duis qui id pariatur amet duis laborum irure ad. Esse in qui reprehenderit laboris consequat eu amet tempor labore duis deserunt adipisicing laborum est.,36, false,true
893,25,7,11/28/2015,Minim ad ea Lorem ea adipisicing nisi consequat commodo id sint dolor occaecat anim minim velit. Ut amet incididunt ullamco qui exercitation ullamco eiusmod do culpa dolore laborum.,51, false,false
894,48,8,3/25/2020,Dolore duis fugiat Lorem occaecat consectetur dolore excepteur consequat ullamco laboris. Ex aliquip reprehenderit tempor ut ipsum officia cupidatat. Eiusmod culpa nostrud aute consequat id consequat. Cupidatat qui consectetur elit dolore dolore proident ut velit est cillum amet ut dolor.,19, true,false
895,18,4,7/12/2020,Eu aute incididunt voluptate laborum nisi sunt dolore proident enim sunt. Voluptate magna pariatur Lorem ex elit. Nisi mollit ullamco est magna anim duis adipisicing nisi eu exercitation ea cillum occaecat quis consectetur. Sint et ad sint occaecat commodo eiusmod amet elit voluptate ea tempor.,73, false,false
896,21,2,7/17/2018,Elit veniam proident ex eu sit quis ullamco. Commodo eu ipsum occaecat dolore do aute dolor enim. Do sunt ullamco deserunt laboris. Aliquip ea do dolor velit dolore duis anim proident anim aliquip excepteur minim cupidatat.,138, false,false
897,14,6,7/11/2019,Duis eiusmod ad qui. Adipisicing velit non cillum anim pariatur ut dolor eu nostrud ex consequat consectetur. Occaecat cillum eiusmod esse eu ad non culpa ut duis officia proident do voluptate irure.,74, true,true
898,48,8,10/18/2020,Et ex qui exercitation ut occaecat minim non. Est aliqua minim et et nisi labore duis duis voluptate cupidatat pariatur ad culpa aliqua. Deserunt tempor eiusmod do culpa duis et. Ea aliquip nulla consectetur irure laboris officia sint cillum nostrud esse enim.,66, false,true
899,28,1,2/7/2016,Amet cillum esse cupidatat nostrud aute officia do pariatur aliqua mollit. Adipisicing incididunt velit in mollit eu excepteur id laboris veniam est Lorem. In aute reprehenderit occaecat dolore culpa excepteur excepteur occaecat irure nulla cupidatat tempor aute.,131, true,false
900,35,2,7/22/2018,Sit consectetur cillum aliqua eu esse aliquip fugiat in velit. Consectetur qui pariatur ut. Incididunt exercitation laboris eiusmod non nostrud proident velit et.,0, true,false
901,9,1,10/16/2020,Ipsum elit ex nostrud dolor consectetur id officia laborum in nulla nisi laborum pariatur eiusmod ipsum. Exercitation nisi labore consequat aliquip Lorem adipisicing in magna tempor est exercitation commodo ipsum minim.,21, true,false
902,34,9,6/26/2018,Consequat ipsum incididunt est dolore incididunt culpa proident. Aliqua officia ex tempor do velit incididunt minim culpa consequat aliqua culpa. Ut nulla ex dolor. Elit eu ipsum est veniam Lorem Lorem deserunt ut aliquip.,56, false,true
903,2,6,1/12/2018,In nisi ex aliquip ut Lorem ullamco nostrud in do enim cillum mollit culpa veniam minim. Velit minim aliquip sint adipisicing proident sunt reprehenderit ut reprehenderit fugiat nulla do ipsum sunt non. Adipisicing fugiat ea aliqua tempor nisi cupidatat eiusmod Lorem.,78, true,true
904,21,7,3/15/2017,Do aute amet exercitation. Fugiat non eu sint aliqua. Irure reprehenderit veniam minim et labore.,17, false,false
905,36,6,3/10/2018,Consectetur labore non et aute veniam et sit aute consectetur. Mollit aute non eu nisi reprehenderit duis excepteur sit sit. Ea consectetur adipisicing et aute ut fugiat. Laboris ipsum aute nisi esse elit magna mollit consectetur veniam sit est nisi sunt.,69, false,true
906,22,10,4/9/2017,Elit aliqua anim ea officia eu nulla est ad est commodo dolor ipsum. Minim aliqua elit in officia enim aliquip ad deserunt commodo. Commodo veniam ea voluptate sint eu. Esse fugiat sit nostrud Lorem voluptate occaecat incididunt fugiat sit sint consectetur ullamco.,137, true,false
907,1,2,5/16/2020,Aliqua pariatur adipisicing irure amet. Non culpa consectetur consequat id aliqua eiusmod nulla ipsum labore labore ipsum sit enim.,110, false,false
908,28,5,1/8/2015,Sint anim eiusmod ex velit. Reprehenderit quis cupidatat aliqua sit quis. Consectetur tempor irure pariatur ad pariatur laborum quis elit. Officia minim esse adipisicing elit amet duis commodo.,122, false,true
909,19,4,10/27/2019,Laboris in minim consequat consequat sunt labore. Velit irure ut veniam eu excepteur exercitation dolore in non. Lorem enim adipisicing esse ut Lorem irure sit laboris aliqua. Ullamco occaecat sunt id proident ullamco enim reprehenderit irure.,109, false,true
910,2,4,2/6/2019,Dolore amet excepteur eu minim ad. Pariatur Lorem non veniam irure commodo esse labore occaecat occaecat voluptate. Consectetur do ea dolor mollit. Anim consequat nulla excepteur exercitation voluptate enim anim non.,83, false,false
911,48,9,10/10/2016,Mollit enim ad officia labore nulla sit mollit. Adipisicing deserunt officia ea id proident. Commodo laboris esse laborum non adipisicing.,46, true,true
912,34,5,11/2/2015,Elit duis commodo duis aliqua laboris consequat ea exercitation occaecat ex quis laboris. Proident exercitation eiusmod aliqua. Sunt labore dolor id laboris eiusmod irure consectetur eu non id mollit.,135, true,true
913,36,8,11/10/2016,Anim officia veniam cillum occaecat eiusmod fugiat sunt quis. Aliqua ipsum ad nostrud commodo. Cupidatat nisi ad officia aute mollit laborum incididunt do aute elit consectetur cillum.,2, false,false
914,38,5,5/11/2017,Ea ipsum veniam ea amet eiusmod. Ut proident nisi ad fugiat amet labore velit esse id eu id qui sunt.,40, false,false
915,30,7,9/8/2015,Commodo eiusmod ex amet consectetur laborum voluptate culpa tempor anim sint nisi anim excepteur nulla. Adipisicing enim deserunt in est cillum est pariatur ullamco aute et aute. Est enim sint magna in est ex adipisicing.,130, true,false
916,34,5,12/21/2019,Sit esse in aute quis nisi exercitation sunt excepteur amet anim nisi id. Laborum quis ut excepteur ex aute quis officia fugiat commodo incididunt non ad minim. Do id enim aliqua eiusmod ut.,41, true,true
917,41,1,5/20/2020,Consectetur fugiat occaecat mollit labore nulla incididunt Lorem consequat. Lorem magna exercitation dolore enim sit consequat magna aute amet veniam eiusmod aliqua dolore veniam exercitation. Sunt anim deserunt qui eiusmod officia esse elit adipisicing nostrud culpa. Laboris sit consectetur ipsum.,25, true,false
918,36,5,10/19/2017,Occaecat do quis aliqua consequat sunt et mollit sint exercitation et enim reprehenderit. Deserunt id dolor consequat et occaecat officia ipsum occaecat eiusmod eu labore esse. Labore adipisicing esse esse occaecat.,45, false,false
919,2,8,10/21/2019,Ut reprehenderit ullamco elit veniam sunt officia magna veniam mollit consectetur sunt commodo ullamco veniam. Commodo esse velit eu consequat culpa. Aliquip aute pariatur pariatur ad consectetur duis ullamco et dolore nostrud reprehenderit tempor amet nulla.,10, false,true
920,45,8,3/17/2016,Quis culpa veniam aliquip non pariatur exercitation esse qui veniam commodo. Fugiat ullamco do officia laboris. Tempor ut est occaecat cupidatat ea deserunt.,6, false,true
921,35,8,5/28/2018,Minim enim cupidatat eiusmod qui nostrud sint aute amet Lorem elit ut est excepteur. Commodo cillum dolor sint. Duis elit officia mollit pariatur ex anim labore commodo ut excepteur incididunt magna officia id do.,77, false,false
922,20,3,3/6/2016,Minim ut laboris non et exercitation fugiat aute ut cupidatat. Culpa veniam in incididunt qui elit tempor veniam quis nisi nisi elit. Reprehenderit esse id culpa ex cillum reprehenderit eiusmod ea minim qui magna fugiat non. Est amet mollit commodo eu non sint.,47, true,false
923,29,8,2/18/2015,Occaecat in duis laboris minim ex veniam nisi. Proident nulla deserunt proident deserunt culpa ipsum. Esse consectetur enim ut id cupidatat ex magna eiusmod non enim consequat sint labore tempor.,118, false,true
924,41,10,7/11/2015,Consequat commodo sunt reprehenderit et occaecat irure voluptate reprehenderit qui pariatur proident reprehenderit quis ullamco. Culpa in consequat proident eiusmod non velit. Nulla incididunt cillum tempor veniam ea occaecat elit sit labore minim aliqua pariatur.,42, true,true
925,33,7,7/31/2016,Qui esse adipisicing amet do qui sit reprehenderit tempor ex. Tempor do ullamco aliqua occaecat commodo qui laboris occaecat do.,76, true,false
926,10,6,9/7/2020,Eu consectetur aliqua consequat laboris occaecat labore aliquip elit sint amet irure. Reprehenderit consequat esse quis laborum dolore deserunt enim proident incididunt occaecat et. Qui anim veniam excepteur do. Reprehenderit nostrud pariatur sint proident.,81, true,false
927,36,7,7/23/2019,Lorem aute id cillum eu consequat elit nisi dolor proident culpa officia. Quis sunt in aliquip culpa qui ut in adipisicing magna voluptate Lorem nisi. Quis sit ut irure. Cupidatat velit eiusmod reprehenderit consectetur voluptate sint nulla.,36, true,true
928,19,9,4/17/2015,Laboris velit labore laborum officia dolor incididunt ex aliqua proident esse est aute. Tempor excepteur id excepteur nulla.,28, false,false
929,3,6,9/15/2019,Elit commodo velit officia in. Velit velit sunt consectetur labore enim.,128, false,true
930,30,1,2/24/2017,In aliquip ea velit eu occaecat eu. Veniam voluptate reprehenderit esse labore laboris laboris ad amet excepteur ea nulla nostrud amet excepteur mollit. Proident elit tempor aute in cupidatat et quis voluptate id deserunt fugiat ex labore. Cillum laborum cupidatat ad Lorem aliqua dolor.,107, false,false
931,33,3,2/17/2015,Irure tempor proident officia pariatur labore eu ex enim. Veniam consequat et duis cillum tempor occaecat ipsum consequat ex irure culpa pariatur veniam commodo labore. Veniam occaecat nulla Lorem tempor irure eiusmod.,114, false,true
932,29,4,8/11/2015,Magna id dolore officia proident laborum aliquip velit dolor velit cupidatat. Commodo incididunt consectetur officia laboris sunt eiusmod commodo cillum enim magna id eu elit sit. Dolore elit quis irure non. Nostrud sunt dolore minim aliquip veniam ipsum reprehenderit ex reprehenderit quis laboris dolor mollit reprehenderit sit.,36, false,false
933,21,9,11/25/2020,Ad elit officia ad cillum id. Sit enim aliquip exercitation excepteur pariatur qui quis. Nostrud Lorem laboris ipsum. Consectetur tempor enim occaecat.,79, false,true
934,20,8,5/29/2019,Exercitation in exercitation duis fugiat sint. Dolor exercitation sint ut sunt reprehenderit cupidatat ea ex dolore.,56, true,false
935,20,7,8/25/2015,Duis officia cupidatat reprehenderit magna. Mollit dolor id officia qui et.,115, true,false
936,46,1,6/9/2020,Aliquip excepteur pariatur incididunt amet ut cillum ea incididunt cupidatat sit eiusmod sit eu laborum ipsum. Ea nulla fugiat consectetur occaecat aliqua pariatur duis enim occaecat laborum nisi dolore nisi incididunt.,143, true,false
937,1,2,12/21/2019,Id deserunt velit labore. Id occaecat aliqua id quis fugiat laborum enim. Ad magna esse esse dolore labore et excepteur irure amet. Sunt voluptate non incididunt culpa anim aliquip enim consectetur magna consectetur aliquip.,35, false,true
938,38,8,3/10/2019,Et enim veniam dolor anim nisi sint Lorem magna. Non in laborum aliqua duis Lorem sunt. Id adipisicing exercitation nostrud amet exercitation. Esse veniam adipisicing incididunt minim exercitation elit consectetur eu laboris est laborum ea incididunt elit quis.,85, true,true
939,25,4,11/8/2018,Mollit ullamco occaecat laboris ullamco. Minim reprehenderit officia consectetur ipsum magna consequat. In do cillum laboris amet cillum officia exercitation esse. Tempor enim nisi excepteur commodo magna veniam Lorem esse ullamco est nulla labore pariatur.,103, true,true
940,6,6,9/29/2015,Deserunt occaecat magna voluptate magna dolor enim eiusmod dolore dolor ipsum aliquip excepteur esse. Ea reprehenderit reprehenderit ullamco amet sit velit.,74, false,true
941,23,5,11/23/2016,In velit occaecat Lorem amet esse do irure. Labore proident adipisicing duis anim aliquip deserunt pariatur Lorem et pariatur proident nulla.,43, true,false
942,19,8,3/31/2016,Amet cupidatat laboris consequat deserunt incididunt eu aute eu. Ad eiusmod pariatur reprehenderit labore est ex consequat consectetur aliqua duis nisi.,1, true,true
943,43,6,12/2/2018,Culpa anim laboris tempor amet labore Lorem exercitation pariatur sunt elit ad et do qui. Qui quis ipsum ea id non est officia adipisicing. Irure ex velit deserunt est aliquip incididunt enim esse exercitation amet veniam.,68, false,true
944,29,8,4/9/2018,Consequat eu consectetur esse cillum exercitation et officia est ullamco aliqua nulla mollit irure enim. Laboris velit reprehenderit nulla sint ea eu id.,48, false,false
945,16,5,3/23/2015,Nisi dolor laborum ut ut mollit aute quis culpa exercitation laborum. Qui deserunt nostrud nulla sunt commodo ut ipsum anim commodo nostrud sint.,146, false,true
946,17,3,4/8/2019,Fugiat incididunt eiusmod ullamco. Cillum anim nostrud voluptate culpa exercitation sint anim. Reprehenderit excepteur nostrud cillum. In cupidatat adipisicing anim do laborum enim nulla adipisicing.,79, false,true
947,19,10,10/16/2016,Labore et culpa consequat quis. Adipisicing cillum qui consequat enim Lorem Lorem irure esse id duis irure eiusmod occaecat.,16, false,true
948,44,1,10/13/2020,Eu do reprehenderit occaecat laborum occaecat dolore eiusmod ut ut in aute eu excepteur exercitation. Nostrud laboris dolor irure culpa nisi magna.,114, false,true
949,48,4,12/16/2015,Ad quis aute mollit ad exercitation cillum ea reprehenderit. Et duis irure sit laborum do minim. Est dolore cupidatat occaecat laborum dolore deserunt anim aute voluptate nisi elit laborum excepteur dolore anim. Ex laborum nostrud magna ea amet labore incididunt.,124, true,true
950,4,8,10/28/2017,Veniam mollit laboris quis in deserunt occaecat et officia aliquip ea laboris cupidatat minim eiusmod. Ut nulla laborum in. Do in et incididunt eu ea labore exercitation fugiat.,104, false,false
951,40,6,6/26/2019,Consectetur deserunt dolor veniam adipisicing aliquip laboris ex commodo labore eu aliquip duis. Anim reprehenderit incididunt sunt labore adipisicing nisi commodo amet.,98, true,true
